task_type,arrival_count,window_start_s,window_seconds,coverage
DNN_training,0,716400,3600,within_recorded_span_not_independently_verified
DNN_training,0,720000,3600,within_recorded_span_not_independently_verified
DNN_training,0,723600,3600,within_recorded_span_not_independently_verified
DNN_training,0,727200,3600,within_recorded_span_not_independently_verified
DNN_training,0,730800,3600,within_recorded_span_not_independently_verified
DNN_training,0,734400,3600,within_recorded_span_not_independently_verified
DNN_training,0,738000,3600,within_recorded_span_not_independently_verified
DNN_training,0,741600,3600,within_recorded_span_not_independently_verified
DNN_training,0,745200,3600,within_recorded_span_not_independently_verified
DNN_training,0,748800,3600,within_recorded_span_not_independently_verified
DNN_training,0,752400,3600,within_recorded_span_not_independently_verified
DNN_training,0,756000,3600,within_recorded_span_not_independently_verified
DNN_training,0,759600,3600,within_recorded_span_not_independently_verified
DNN_training,0,763200,3600,within_recorded_span_not_independently_verified
DNN_training,0,766800,3600,within_recorded_span_not_independently_verified
DNN_training,0,770400,3600,within_recorded_span_not_independently_verified
DNN_training,0,774000,3600,within_recorded_span_not_independently_verified
DNN_training,0,777600,3600,within_recorded_span_not_independently_verified
DNN_training,0,781200,3600,within_recorded_span_not_independently_verified
DNN_training,0,784800,3600,within_recorded_span_not_independently_verified
DNN_training,0,788400,3600,within_recorded_span_not_independently_verified
DNN_training,0,792000,3600,within_recorded_span_not_independently_verified
DNN_training,0,795600,3600,within_recorded_span_not_independently_verified
DNN_training,0,799200,3600,within_recorded_span_not_independently_verified
DNN_training,0,802800,3600,within_recorded_span_not_independently_verified
DNN_training,0,806400,3600,within_recorded_span_not_independently_verified
DNN_training,0,810000,3600,within_recorded_span_not_independently_verified
DNN_training,0,813600,3600,within_recorded_span_not_independently_verified
DNN_training,0,817200,3600,within_recorded_span_not_independently_verified
DNN_training,0,820800,3600,within_recorded_span_not_independently_verified
DNN_training,0,824400,3600,within_recorded_span_not_independently_verified
DNN_training,0,828000,3600,within_recorded_span_not_independently_verified
DNN_training,0,831600,3600,within_recorded_span_not_independently_verified
DNN_training,0,835200,3600,within_recorded_span_not_independently_verified
DNN_training,0,838800,3600,within_recorded_span_not_independently_verified
DNN_training,0,842400,3600,within_recorded_span_not_independently_verified
DNN_training,0,846000,3600,within_recorded_span_not_independently_verified
DNN_training,0,849600,3600,within_recorded_span_not_independently_verified
DNN_training,0,853200,3600,within_recorded_span_not_independently_verified
DNN_training,0,856800,3600,within_recorded_span_not_independently_verified
DNN_training,0,860400,3600,within_recorded_span_not_independently_verified
DNN_training,0,864000,3600,within_recorded_span_not_independently_verified
DNN_training,0,867600,3600,within_recorded_span_not_independently_verified
