task_type,arrival_count,window_start_s,window_seconds,coverage
bert,54,1587600,3600,within_recorded_span_not_independently_verified
bert,17,1591200,3600,within_recorded_span_not_independently_verified
bert,27,1594800,3600,within_recorded_span_not_independently_verified
bert,36,1598400,3600,within_recorded_span_not_independently_verified
bert,24,1602000,3600,within_recorded_span_not_independently_verified
bert,5,1605600,3600,within_recorded_span_not_independently_verified
bert,3,1609200,3600,within_recorded_span_not_independently_verified
bert,26,1612800,3600,within_recorded_span_not_independently_verified
bert,18,1616400,3600,within_recorded_span_not_independently_verified
bert,11,1620000,3600,within_recorded_span_not_independently_verified
bert,11,1623600,3600,within_recorded_span_not_independently_verified
bert,10,1627200,3600,within_recorded_span_not_independently_verified
bert,107,1630800,3600,within_recorded_span_not_independently_verified
bert,33,1634400,3600,within_recorded_span_not_independently_verified
bert,36,1638000,3600,within_recorded_span_not_independently_verified
bert,11,1641600,3600,within_recorded_span_not_independently_verified
bert,19,1645200,3600,within_recorded_span_not_independently_verified
bert,44,1648800,3600,within_recorded_span_not_independently_verified
bert,47,1652400,3600,within_recorded_span_not_independently_verified
bert,24,1656000,3600,within_recorded_span_not_independently_verified
bert,23,1659600,3600,within_recorded_span_not_independently_verified
bert,77,1663200,3600,within_recorded_span_not_independently_verified
bert,76,1666800,3600,within_recorded_span_not_independently_verified
bert,57,1670400,3600,within_recorded_span_not_independently_verified
bert,32,1674000,3600,within_recorded_span_not_independently_verified
bert,35,1677600,3600,within_recorded_span_not_independently_verified
bert,39,1681200,3600,within_recorded_span_not_independently_verified
bert,64,1684800,3600,within_recorded_span_not_independently_verified
bert,10,1688400,3600,within_recorded_span_not_independently_verified
bert,11,1692000,3600,within_recorded_span_not_independently_verified
bert,22,1695600,3600,within_recorded_span_not_independently_verified
bert,19,1699200,3600,within_recorded_span_not_independently_verified
bert,22,1702800,3600,within_recorded_span_not_independently_verified
bert,8,1706400,3600,within_recorded_span_not_independently_verified
bert,16,1710000,3600,within_recorded_span_not_independently_verified
bert,15,1713600,3600,within_recorded_span_not_independently_verified
bert,4,1717200,3600,within_recorded_span_not_independently_verified
bert,135,1720800,3600,within_recorded_span_not_independently_verified
bert,32,1724400,3600,within_recorded_span_not_independently_verified
bert,6,1728000,3600,within_recorded_span_not_independently_verified
bert,24,1731600,3600,within_recorded_span_not_independently_verified
bert,24,1735200,3600,within_recorded_span_not_independently_verified
bert,25,1738800,3600,within_recorded_span_not_independently_verified
bert,41,1742400,3600,within_recorded_span_not_independently_verified
bert,22,1746000,3600,within_recorded_span_not_independently_verified
bert,32,1749600,3600,within_recorded_span_not_independently_verified
bert,29,1753200,3600,within_recorded_span_not_independently_verified
bert,65,1756800,3600,within_recorded_span_not_independently_verified
bert,30,1760400,3600,within_recorded_span_not_independently_verified
bert,25,1764000,3600,within_recorded_span_not_independently_verified
bert,20,1767600,3600,within_recorded_span_not_independently_verified
bert,17,1771200,3600,within_recorded_span_not_independently_verified
bert,5,1774800,3600,within_recorded_span_not_independently_verified
bert,10,1778400,3600,within_recorded_span_not_independently_verified
bert,7,1782000,3600,within_recorded_span_not_independently_verified
bert,32,1785600,3600,within_recorded_span_not_independently_verified
bert,15,1789200,3600,within_recorded_span_not_independently_verified
bert,12,1792800,3600,within_recorded_span_not_independently_verified
bert,16,1796400,3600,within_recorded_span_not_independently_verified
bert,11,1800000,3600,within_recorded_span_not_independently_verified
bert,107,1803600,3600,within_recorded_span_not_independently_verified
bert,22,1807200,3600,within_recorded_span_not_independently_verified
bert,19,1810800,3600,within_recorded_span_not_independently_verified
bert,14,1814400,3600,within_recorded_span_not_independently_verified
bert,18,1818000,3600,within_recorded_span_not_independently_verified
bert,44,1821600,3600,within_recorded_span_not_independently_verified
bert,32,1825200,3600,within_recorded_span_not_independently_verified
bert,10,1828800,3600,within_recorded_span_not_independently_verified
bert,11,1832400,3600,within_recorded_span_not_independently_verified
bert,18,1836000,3600,within_recorded_span_not_independently_verified
bert,18,1839600,3600,within_recorded_span_not_independently_verified
bert,71,1843200,3600,within_recorded_span_not_independently_verified
bert,69,1846800,3600,within_recorded_span_not_independently_verified
bert,23,1850400,3600,within_recorded_span_not_independently_verified
bert,56,1854000,3600,within_recorded_span_not_independently_verified
bert,51,1857600,3600,within_recorded_span_not_independently_verified
bert,11,1861200,3600,within_recorded_span_not_independently_verified
bert,61,1864800,3600,within_recorded_span_not_independently_verified
bert,16,1868400,3600,within_recorded_span_not_independently_verified
bert,36,1872000,3600,within_recorded_span_not_independently_verified
bert,16,1875600,3600,within_recorded_span_not_independently_verified
bert,7,1879200,3600,within_recorded_span_not_independently_verified
bert,12,1882800,3600,within_recorded_span_not_independently_verified
bert,9,1886400,3600,within_recorded_span_not_independently_verified
bert,118,1890000,3600,within_recorded_span_not_independently_verified
bert,36,1893600,3600,within_recorded_span_not_independently_verified
bert,9,1897200,3600,within_recorded_span_not_independently_verified
bert,10,1900800,3600,within_recorded_span_not_independently_verified
bert,38,1904400,3600,within_recorded_span_not_independently_verified
bert,13,1908000,3600,within_recorded_span_not_independently_verified
bert,26,1911600,3600,within_recorded_span_not_independently_verified
bert,9,1915200,3600,within_recorded_span_not_independently_verified
bert,13,1918800,3600,within_recorded_span_not_independently_verified
bert,28,1922400,3600,within_recorded_span_not_independently_verified
bert,63,1926000,3600,within_recorded_span_not_independently_verified
bert,13,1929600,3600,within_recorded_span_not_independently_verified
